,"""About the data: Exported on Nov 01, 2019. Criteria: Researcher is Galen D Stucky. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.""
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
76,100,pub.1047681184,10.1002/aenm.201300160,,,A High Capacity Calcium Primary Cell Based on the Ca–S System,Advanced Energy Materials,,,2013-08,2013,3,8,1056-1061,"All OA; Green, Accepted & Submitted",Article,"See, Kimberly A.; Gerbec, Jeffrey A.; Jun, Young‐Si; Wudl, Fred; Stucky, Galen D.; Seshadri, Ram",,"See, Kimberly A. (University of California, Santa Barbara); Gerbec, Jeffrey A. (University of California, Santa Barbara); Jun, Young‐Si (University of California, Santa Barbara); Wudl, Fred (University of California, Santa Barbara); Stucky, Galen D. (University of California, Santa Barbara); Seshadri, Ram (University of California, Santa Barbara)",35,20,,5.04,https://authors.library.caltech.edu/86884/2/aenm_201300160_sm_suppl.pdf,https://app.dimensions.ai/details/publication/pub.1047681184,03 Chemical Sciences; 0306 Physical Chemistry (incl. Structural),03 Chemical Sciences,0306 Physical Chemistry (incl. Structural),,,
77,100,pub.1018251327,10.1002/cctc.201200913,,,Interplay Between Bromine and Iodine in Oxidative Dehydrogenation,ChemCatChem,,,2013-07,2013,5,7,1906-1910,"All OA; Green, Accepted & Submitted",Article,"Ding, Kunlun; Metiu, Horia; Stucky, Galen D.",,"Ding, Kunlun (University of California, Santa Barbara); Metiu, Horia (University of California, Santa Barbara); Stucky, Galen D. (University of California, Santa Barbara)",13,2,,1.84,https://escholarship.org/content/qt38g506gw/qt38g506gw.pdf?t=o1powj,https://app.dimensions.ai/details/publication/pub.1018251327,0305 Organic Chemistry; 03 Chemical Sciences,0305 Organic Chemistry,03 Chemical Sciences,,,
78,400,pub.1056219965,10.1021/nl400502u,23586680,,Synthesis of chemicals using solar energy with stable photoelectrochemically active heterostructures.,Nano Letters,,,2013-05-08,2013,13,5,2110-5,Closed,Article,"Mubeen, Syed; Singh, Nirala; Lee, Joun; Stucky, Galen D.; Moskovits, Martin; McFarland, Eric W.",,"Mubeen, Syed (University of California, Santa Barbara); Singh, Nirala (University of California, Santa Barbara); Lee, Joun (University of California, Santa Barbara); Stucky, Galen D. (University of California, Santa Barbara); Moskovits, Martin (University of California, Santa Barbara); McFarland, Eric W. (University of California, Santa Barbara)",19,2,0.47,3.25,,https://app.dimensions.ai/details/publication/pub.1056219965,09 Engineering; 0306 Physical Chemistry (incl. Structural); 0912 Materials Engineering; 0303 Macromolecular and Materials Chemistry; 03 Chemical Sciences,09 Engineering,0306 Physical Chemistry (incl. Structural),0912 Materials Engineering,0303 Macromolecular and Materials Chemistry,03 Chemical Sciences
79,400,pub.1027650182,10.1088/0953-8984/25/18/186004,23587787,,"Structural disorder, magnetism, and electrical and thermoelectric properties of pyrochlore Nd2Ru2O7",Journal of Physics Condensed Matter,,"Electric Impedance; Electricity; Magnetics; Models, Chemical; Neodymium; Neutron Diffraction; Niobium; Ruthenium; Temperature; Thermal Conductivity; X-Ray Diffraction",2013-05-08,2013,25,18,186004,"All OA; Green, Accepted & Submitted",Article,"Gaultois, Michael W; Barton, Phillip T; Birkel, Christina S; Misch, Lauren M; Rodriguez, Efrain E; Stucky, Galen D; Seshadri, Ram",,"Gaultois, Michael W (University of California, Santa Barbara); Barton, Phillip T (University of California, Santa Barbara); Birkel, Christina S (University of California, Santa Barbara); Misch, Lauren M (University of California, Santa Barbara); Rodriguez, Efrain E (University of Maryland, College Park); Stucky, Galen D (University of California, Santa Barbara); Seshadri, Ram (University of California, Santa Barbara)",19,8,0.19,4.52,http://arxiv.org/pdf/1301.6661,https://app.dimensions.ai/details/publication/pub.1027650182,0912 Materials Engineering; 09 Engineering,0912 Materials Engineering,09 Engineering,,,
80,100,pub.1029915379,10.1002/adfm.201202144,,,Highly Ordered Mesoporous Crystalline MoSe2 Material with Efficient Visible‐Light‐Driven Photocatalytic Activity and Enhanced Lithium Storage Performance,Advanced Functional Materials,,,2013-04-12,2013,23,14,1832-1838,Closed,Article,"Shi, Yifeng; Hua, Chunxiu; Li, Bin; Fang, Xiangpeng; Yao, Chaohua; Zhang, Yichi; Hu, Yong‐Sheng; Wang, Zhaoxiang; Chen, Liquan; Zhao, Dongyuan; Stucky, Galen D.",,"Shi, Yifeng (Hangzhou Normal University); Hua, Chunxiu (Institute of Physics); Li, Bin (Hangzhou Normal University); Fang, Xiangpeng (Institute of Physics); Yao, Chaohua (Hangzhou Normal University); Zhang, Yichi (University of California, Santa Barbara); Hu, Yong‐Sheng (Institute of Physics; Chonnam National University); Wang, Zhaoxiang (Institute of Physics); Chen, Liquan (Institute of Physics; Chonnam National University); Zhao, Dongyuan (Fudan University); Stucky, Galen D. (University of California, Santa Barbara)",160,50,,23.04,,https://app.dimensions.ai/details/publication/pub.1029915379,03 Chemical Sciences; 0306 Physical Chemistry (incl. Structural),03 Chemical Sciences,0306 Physical Chemistry (incl. Structural),,,
81,400,pub.1038007353,10.1038/nnano.2013.18,23435280,,An autonomous photosynthetic device in which all charge carriers derive from surface plasmons,Nature Nanotechnology,,Electricity; Electrodes; Electrons; Hydrogen; Nanotechnology; Photosynthesis; Sunlight; Water,2013-04,2013,8,4,247-251,Closed,Article,"Mubeen, Syed; Lee, Joun; Singh, Nirala; Krämer, Stephan; Stucky, Galen D.; Moskovits, Martin","Moskovits, Martin","Mubeen, Syed (University of California, Santa Barbara); Lee, Joun (University of California, Santa Barbara); Singh, Nirala (University of California, Santa Barbara); Krämer, Stephan (University of California, Santa Barbara); Stucky, Galen D. (University of California, Santa Barbara); Moskovits, Martin (University of California, Santa Barbara)",482,143,14.98,69.4,,https://app.dimensions.ai/details/publication/pub.1038007353,03 Chemical Sciences; 0306 Physical Chemistry (incl. Structural),03 Chemical Sciences,0306 Physical Chemistry (incl. Structural),,,
82,200,pub.1055422171,10.1021/cs300775m,,,The Selective High-Yield Conversion of Methane Using Iodine-Catalyzed Methane Bromination,ACS Catalysis,,,2013-03,2013,3,3,474-477,Closed,Article,"Ding, Kunlun; Metiu, Horia; Stucky, Galen D.",,"Ding, Kunlun (University of California, Santa Barbara); Metiu, Horia (University of California, Santa Barbara); Stucky, Galen D. (University of California, Santa Barbara)",11,1,,1.54,,https://app.dimensions.ai/details/publication/pub.1055422171,0305 Organic Chemistry; 03 Chemical Sciences; 0302 Inorganic Chemistry,0305 Organic Chemistry,03 Chemical Sciences,0302 Inorganic Chemistry,,
83,400,pub.1037373239,10.1002/adma.201202451,23090941,,High‐Efficiency Panchromatic Hybrid Schottky Solar Cells,Advanced Materials,,Cadmium Compounds; Electric Power Supplies; Polymers; Selenium Compounds; Solar Energy,2013-01-11,2013,25,2,256-260,"All OA; Green, Accepted & Submitted",Article,"Lee, Joun; Mubeen, Syed; Hernandez‐Sosa, Gerardo; Sun, Yanming; Toma, Francesca M.; Stucky, Galen D.; Moskovits, Martin",,"Lee, Joun (University of California, Santa Barbara); Mubeen, Syed (University of California, Santa Barbara); Hernandez‐Sosa, Gerardo (University of California, Santa Barbara); Sun, Yanming (University of California, Santa Barbara); Toma, Francesca M. (University of California, Santa Barbara); Stucky, Galen D. (University of California, Santa Barbara); Moskovits, Martin (University of California, Santa Barbara)",26,0,0.55,5.72,https://escholarship.org/content/qt5628z7qw/qt5628z7qw.pdf?t=p98m1q,https://app.dimensions.ai/details/publication/pub.1037373239,09 Engineering; 0912 Materials Engineering; 0303 Macromolecular and Materials Chemistry; 0906 Electrical and Electronic Engineering; 03 Chemical Sciences,09 Engineering,0912 Materials Engineering,0303 Macromolecular and Materials Chemistry,0906 Electrical and Electronic Engineering,03 Chemical Sciences
84,400,pub.1015251195,10.1007/s10822-012-9623-5,23239171,,Engineering strategy to improve peptide analogs: from structure-based computational design to tumor homing,Journal of Computer-Aided Molecular Design,,"Amino Acids; Animals; Antineoplastic Agents; Drug Design; Drug Screening Assays, Antitumor; Mice; Molecular Dynamics Simulation; Nanostructures; Oligopeptides; Peptides; Protein Conformation",2013-01,2013,27,1,31-43,"All OA; Green, Accepted & Submitted",Article,"Zanuy, David; Sayago, Francisco J.; Revilla-López, Guillem; Ballano, Gema; Agemy, Lilach; Kotamraju, Venkata Ramana; Jiménez, Ana I.; Cativiela, Carlos; Nussinov, Ruth; Sawvel, April M.; Stucky, Galen; Ruoslahti, Erkki; Alemán, Carlos","Zanuy, David","Zanuy, David (Polytechnic University of Catalonia); Sayago, Francisco J. (Instituto de Síntesis Química y Catálisis Homogénea); Revilla-López, Guillem (Polytechnic University of Catalonia); Ballano, Gema (Instituto de Síntesis Química y Catálisis Homogénea); Agemy, Lilach (University of California, Santa Barbara); Kotamraju, Venkata Ramana (University of California, Santa Barbara); Jiménez, Ana I. (Instituto de Síntesis Química y Catálisis Homogénea); Cativiela, Carlos (Instituto de Síntesis Química y Catálisis Homogénea); Nussinov, Ruth (Tel Aviv University); Sawvel, April M. (University of California, Santa Barbara); Stucky, Galen (University of California, Santa Barbara); Ruoslahti, Erkki (University of California, Santa Barbara; Sanford Burnham Prebys Medical Discovery Institute); Alemán, Carlos (Polytechnic University of Catalonia)",6,1,0.3,1.05,https://digital.csic.es/bitstream/10261/111178/1/accesoRestringido.pdf,https://app.dimensions.ai/details/publication/pub.1015251195,0307 Theoretical and Computational Chemistry; 03 Chemical Sciences; 0304 Medicinal and Biomolecular Chemistry,0307 Theoretical and Computational Chemistry,03 Chemical Sciences,0304 Medicinal and Biomolecular Chemistry,,
85,400,pub.1016151568,10.1039/c3cp50918d,23552642,,Improving the thermoelectric properties of half-Heusler TiNiSn through inclusion of a second full-Heusler phase: microwave preparation and spark plasma sintering of TiNi 1+x Sn,Physical Chemistry Chemical Physics,,,2013,2013,15,18,6990-6997,"All OA; Green, Accepted & Submitted",Article,"Birkel, Christina S.; Douglas, Jason E.; Lettiere, Bethany R.; Seward, Gareth; Verma, Nisha; Zhang, Yichi; Pollock, Tresa M.; Seshadri, Ram; Stucky, Galen D.",,"Birkel, Christina S. (University of California, Santa Barbara); Douglas, Jason E. (University of California, Santa Barbara); Lettiere, Bethany R. (University of California, Santa Barbara); Seward, Gareth (University of California, Santa Barbara); Verma, Nisha (University of California, Santa Barbara); Zhang, Yichi (University of California, Santa Barbara); Pollock, Tresa M. (University of California, Santa Barbara); Seshadri, Ram (University of California, Santa Barbara); Stucky, Galen D. (University of California, Santa Barbara)",67,19,1.05,,https://escholarship.org/content/qt6s70189n/qt6s70189n.pdf?t=p98m9a,https://app.dimensions.ai/details/publication/pub.1016151568,02 Physical Sciences; 03 Chemical Sciences,02 Physical Sciences,03 Chemical Sciences,,,
86,100,pub.1048822142,10.1039/c3ta01403g,,,Phosphorus stimulated unidirectional growth of TiO 2 nanostructures,Journal of Materials Chemistry A,,,2013,2013,1,19,6091-6098,"All OA; Green, Accepted & Submitted",Article,"White, Lauren M.; Kim, Myung Hwa; Zhang, Jinping; Kraemer, Stephan; Yavuz, Cafer T.; Moskovits, Martin; Wodtke, Alec M.; Stucky, Galen D.",,"White, Lauren M. (University of California, Santa Barbara); Kim, Myung Hwa (Ewha Womans University); Zhang, Jinping (Suzhou Institute of Nano-tech and Nano-bionics); Kraemer, Stephan (University of California, Santa Barbara); Yavuz, Cafer T. (Korea Advanced Institute of Science and Technology); Moskovits, Martin (University of California, Santa Barbara); Wodtke, Alec M. (University of California, Santa Barbara; Max Planck Institute for Biophysical Chemistry); Stucky, Galen D. (University of California, Santa Barbara)",1,0,,0.14,https://escholarship.org/content/qt74p088n9/qt74p088n9.pdf?t=p98mnc,https://app.dimensions.ai/details/publication/pub.1048822142,03 Chemical Sciences; 0306 Physical Chemistry (incl. Structural),03 Chemical Sciences,0306 Physical Chemistry (incl. Structural),,,
87,100,pub.1040865382,10.1039/c3ta12145c,,,SPS-assisted preparation of the Magnéli phase WO 2.90 for thermoelectric applications,Journal of Materials Chemistry A,,,2013,2013,1,42,13050-13054,Closed,Article,"Kieslich, Gregor; Birkel, Christina S.; Douglas, Jason E.; Gaultois, Michael; Veremchuk, Igor; Seshadri, Ram; Stucky, Galen D.; Grin, Yuri; Tremel, Wolfgang",,"Kieslich, Gregor (Johannes Gutenberg University of Mainz); Birkel, Christina S. (); Douglas, Jason E. (); Gaultois, Michael (); Veremchuk, Igor (Max Planck Institute for Chemical Physics of Solids); Seshadri, Ram (); Stucky, Galen D. (); Grin, Yuri (Max Planck Institute for Chemical Physics of Solids); Tremel, Wolfgang ()",10,2,,1.49,,https://app.dimensions.ai/details/publication/pub.1040865382,03 Chemical Sciences; 0303 Macromolecular and Materials Chemistry,03 Chemical Sciences,0303 Macromolecular and Materials Chemistry,,,
88,100,pub.1004974276,10.1039/c2tx20065a,,,Cytotoxicity and potency of mesocellular foam-26 in comparison to layered clays used as hemostatic agents,Toxicology Research,,,2013,2013,2,2,136-144,Closed,Article,"Li, Yao; Sawvel, April M.; Jun, Young-Si; Nownes, Sara; Ni, Ming; Kudela, Damien; Stucky, Galen D.; Zink, Daniele",,"Li, Yao (Institute of Bioengineering and Nanotechnology); Sawvel, April M. (University of California, Santa Barbara); Jun, Young-Si (University of California, Santa Barbara); Nownes, Sara (University of California, Santa Barbara); Ni, Ming (Institute of Bioengineering and Nanotechnology); Kudela, Damien (University of California, Santa Barbara); Stucky, Galen D. (University of California, Santa Barbara); Zink, Daniele (Institute of Bioengineering and Nanotechnology)",7,4,,0.8,,https://app.dimensions.ai/details/publication/pub.1004974276,0601 Biochemistry and Cell Biology; 06 Biological Sciences,0601 Biochemistry and Cell Biology,06 Biological Sciences,,,
89,200,pub.1014599619,10.1002/smll.201201213,22829459,,NIR‐Triggered Release of Caged Nitric Oxide using Upconverting Nanostructured Materials,Small,,"Drug Delivery Systems; Erbium; Fluorides; Infrared Rays; Iron Compounds; Lasers, Semiconductor; Metal Nanoparticles; Nanotechnology; Nitric Oxide; Nitroso Compounds; Spectrophotometry; Ytterbium; Yttrium",2012-12-21,2012,8,24,3800-3805,Closed,Article,"Garcia, John V.; Yang, Jianping; Shen, Dengke; Yao, Chi; Li, Xiaoming; Wang, Rui; Stucky, Galen D.; Zhao, Dongyuan; Ford, Peter C.; Zhang, Fan",,"Garcia, John V. (Fudan University; University of California, Santa Barbara); Yang, Jianping (Fudan University); Shen, Dengke (Fudan University); Yao, Chi (Fudan University); Li, Xiaoming (Fudan University); Wang, Rui (Fudan University); Stucky, Galen D. (University of California, Santa Barbara); Zhao, Dongyuan (Fudan University); Ford, Peter C. (University of California, Santa Barbara); Zhang, Fan (Fudan University)",116,24,3.73,,,https://app.dimensions.ai/details/publication/pub.1014599619,,,,,,
90,200,pub.1013940541,10.1002/smll.201290136,,,Upconversion: NIR‐Triggered Release of Caged Nitric Oxide using Upconverting Nanostructured Materials (Small 24/2012),Small,,,2012-12-21,2012,8,24,3701-3701,All OA; Gold,Article,"Garcia, John V.; Yang, Jianping; Shen, Dengke; Yao, Chi; Li, Xiaoming; Wang, Rui; Stucky, Galen D.; Zhao, Dongyuan; Ford, Peter C.; Zhang, Fan",,"Garcia, John V. (Fudan University; University of California, Santa Barbara); Yang, Jianping (Fudan University); Shen, Dengke (Fudan University); Yao, Chi (Fudan University); Li, Xiaoming (Fudan University); Wang, Rui (Fudan University); Stucky, Galen D. (University of California, Santa Barbara); Zhao, Dongyuan (Fudan University); Ford, Peter C. (University of California, Santa Barbara); Zhang, Fan (Fudan University)",1,0,,,https://onlinelibrary.wiley.com/doi/pdf/10.1002/smll.201290136,https://app.dimensions.ai/details/publication/pub.1013940541,,,,,,
91,400,pub.1051072323,10.1021/nl302992q,23051615,,Inkjet printing assisted synthesis of multicomponent mesoporous metal oxides for ultrafast catalyst exploration.,Nano Letters,,"Catalysis; Colloids; Hydrogen; Hydrolysis; Metal Nanoparticles; Microscopy, Electron, Transmission; Oxides; Particle Size; Photochemistry; Photoelectron Spectroscopy; Printing; Solvents; Time Factors",2012-11-14,2012,12,11,5733-9,Closed,Article,"Liu, Xiaonao; Shen, Yi; Yang, Ruoting; Zou, Shihui; Ji, Xiulei; Shi, Lei; Zhang, Yichi; Liu, Deyu; Xiao, Liping; Zheng, Xiaoming; Li, Song; Fan, Jie; Stucky, Galen D.",,"Liu, Xiaonao (Zhejiang University); Shen, Yi (Zhejiang University); Yang, Ruoting (University of California, Santa Barbara); Zou, Shihui (Zhejiang University); Ji, Xiulei (University of California, Santa Barbara); Shi, Lei (Zhejiang University); Zhang, Yichi (University of California, Santa Barbara); Liu, Deyu (University of California, Santa Barbara); Xiao, Liping (Zhejiang University); Zheng, Xiaoming (Zhejiang University); Li, Song (Zhejiang University); Fan, Jie (Zhejiang University); Stucky, Galen D. (University of California, Santa Barbara)",53,15,0.99,7.23,,https://app.dimensions.ai/details/publication/pub.1051072323,03 Chemical Sciences; 0306 Physical Chemistry (incl. Structural),03 Chemical Sciences,0306 Physical Chemistry (incl. Structural),,,
