,"""About the data: Exported on Nov 01, 2019. Criteria: Researcher is Dar A Roberts. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.""
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
88,400,pub.1000129081,10.1007/s10661-012-2781-z,22864579,,Assessing and monitoring semi-arid shrublands using object-based image analysis and multiple endmember spectral mixture analysis,Environmental Monitoring and Assessment,,California; Climate; Environment; Environmental Monitoring; Photography; Remote Sensing Technology; Salvia officinalis,2013-04,2013,185,4,3173-3190,Closed,Article,"Hamada, Yuki; Stow, Douglas A.; Roberts, Dar A.; Franklin, Janet; Kyriakidis, Phaedon C.","Hamada, Yuki","Hamada, Yuki (Argonne National Laboratory; San Diego State University); Stow, Douglas A. (San Diego State University); Roberts, Dar A. (University of California, Santa Barbara); Franklin, Janet (Arizona State University); Kyriakidis, Phaedon C. (University of California, Santa Barbara; University of the Aegean)",17,6,0.13,4.04,,https://app.dimensions.ai/details/publication/pub.1000129081,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
89,400,pub.1031754260,10.1073/pnas.1202894110,23359707,PMC3593828,The steady-state mosaic of disturbance and succession across an old-growth Central Amazon forest landscape,Proceedings of the National Academy of Sciences,,"Biomass; Brazil; Carbon Cycle; Computer Simulation; Ecosystem; Models, Biological; Rivers; Trees; Tropical Climate",2013-03-05,2013,110,10,3949-3954,All OA; Gold,Article,"Chambers, Jeffrey Q.; Negron-Juarez, Robinson I.; Marra, Daniel Magnabosco; Di Vittorio, Alan; Tews, Joerg; Roberts, Dar; Ribeiro, Gabriel H. P. M.; Trumbore, Susan E.; Higuchi, Niro",,"Chambers, Jeffrey Q. (Lawrence Berkeley National Laboratory; Tulane University; National Institute of Amazonian Research); Negron-Juarez, Robinson I. (Tulane University); Marra, Daniel Magnabosco (National Institute of Amazonian Research; Max Planck Institute for Biogeochemistry); Di Vittorio, Alan (Lawrence Berkeley National Laboratory); Tews, Joerg (); Roberts, Dar (University of California, Santa Barbara); Ribeiro, Gabriel H. P. M. (National Institute of Amazonian Research); Trumbore, Susan E. (Max Planck Institute for Biogeochemistry); Higuchi, Niro (National Institute of Amazonian Research)",110,27,1.63,22.35,https://www.pnas.org/content/pnas/110/10/3949.full.pdf,https://app.dimensions.ai/details/publication/pub.1031754260,0501 Ecological Applications; 0705 Forestry Sciences; 05 Environmental Sciences; 07 Agricultural and Veterinary Sciences,0501 Ecological Applications,0705 Forestry Sciences,05 Environmental Sciences,07 Agricultural and Veterinary Sciences,
90,100,pub.1003162400,10.1016/j.rse.2012.10.028,,,Spectroscopic remote sensing of the distribution and persistence of oil from the Deepwater Horizon spill in Barataria Bay marshes,Remote Sensing of Environment,,,2013-02,2013,129,Environmental Science and Technology 26 1992,210-230,All OA; Gold,Article,"Kokaly, Raymond F.; Couvillion, Brady R.; Holloway, JoAnn M.; Roberts, Dar A.; Ustin, Susan L.; Peterson, Seth H.; Khanna, Shruti; Piazza, Sarai C.","Kokaly, Raymond F.","Kokaly, Raymond F. (United States Geological Survey); Couvillion, Brady R. (); Holloway, JoAnn M. (United States Geological Survey); Roberts, Dar A. (University of California, Santa Barbara); Ustin, Susan L. (University of California, Davis); Peterson, Seth H. (University of California, Santa Barbara); Khanna, Shruti (University of California, Davis); Piazza, Sarai C. ()",70,21,,16.66,https://doi.org/10.1016/j.rse.2012.10.028,https://app.dimensions.ai/details/publication/pub.1003162400,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
91,100,pub.1047578573,10.1139/cjfr-2012-0213,,,Mapping fuels in Yosemite National Park,Canadian Journal of Forest Research,,,2013-01,2013,43,1,7-17,Closed,Article,"Peterson, Seth H.; Franklin, Janet; Roberts, Dar A.; van Wagtendonk, Jan W.",,"Peterson, Seth H. (University of California, Santa Barbara); Franklin, Janet (Arizona State University); Roberts, Dar A. (University of California, Santa Barbara); van Wagtendonk, Jan W. ()",9,3,,1.81,,https://app.dimensions.ai/details/publication/pub.1047578573,0705 Forestry Sciences; 07 Agricultural and Veterinary Sciences,0705 Forestry Sciences,07 Agricultural and Veterinary Sciences,,,
92,100,pub.1036352693,10.1016/j.rse.2012.08.028,,,Evaluation of potential of multiple endmember spectral mixture analysis (MESMA) for surface coal mining affected area mapping in different world forest ecosystems,Remote Sensing of Environment,,,2012-12,2012,127,,181-193,Closed,Article,"Fernández-Manso, Alfonso; Quintano, Carmen; Roberts, Dar","Quintano, Carmen","Fernández-Manso, Alfonso (University of Leon); Quintano, Carmen (University of Valladolid); Roberts, Dar (University of California, Santa Barbara)",30,11,,7.06,,https://app.dimensions.ai/details/publication/pub.1036352693,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
93,100,pub.1030679346,10.1016/j.rse.2012.09.013,,,Use of MISR/Terra data to study intra- and inter-annual EVI variations in the dry season of tropical forest,Remote Sensing of Environment,,,2012-12,2012,127,,260-270,Closed,Article,"Moura, Yhasmin Mendes; Galvão, Lênio Soares; dos Santos, João Roberto; Roberts, Dar A.; Breunig, Fábio Marcelo","Galvão, Lênio Soares","Moura, Yhasmin Mendes (National Institute for Space Research); Galvão, Lênio Soares (National Institute for Space Research); dos Santos, João Roberto (National Institute for Space Research); Roberts, Dar A. (University of California, Santa Barbara); Breunig, Fábio Marcelo (Federal University of Santa Maria)",27,9,,5.3,,https://app.dimensions.ai/details/publication/pub.1030679346,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
94,100,pub.1006645664,10.1016/j.rse.2012.08.030,,,Comparing endmember selection techniques for accurate mapping of plant species and land cover using imaging spectrometer data,Remote Sensing of Environment,,,2012-12,2012,127,,139-152,Closed,Article,"Roth, Keely L.; Dennison, Philip E.; Roberts, Dar A.","Roth, Keely L.","Roth, Keely L. (University of California, Santa Barbara); Dennison, Philip E. (University of Utah); Roberts, Dar A. (University of California, Santa Barbara)",54,19,,10.59,,https://app.dimensions.ai/details/publication/pub.1006645664,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
95,100,pub.1024174829,10.1016/j.jag.2012.04.008,,,Spectral responses to plant available soil moisture in a Californian grassland,International Journal of Applied Earth Observation and Geoinformation,,,2012-10,2012,19,,31-44,Closed,Article,"Liu, Shishi; Roberts, Dar A.; Chadwick, Oliver A.; Still, Chris J.","Liu, Shishi","Liu, Shishi (Oak Ridge National Laboratory; University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara); Chadwick, Oliver A. (University of California, Santa Barbara); Still, Chris J. (University of California, Santa Barbara)",15,5,,3.09,,https://app.dimensions.ai/details/publication/pub.1024174829,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,
96,100,pub.1013463962,10.1016/j.rse.2012.03.024,,,State of the art satellite and airborne marine oil spill remote sensing: Application to the BP Deepwater Horizon oil spill,Remote Sensing of Environment,,,2012-09,2012,124,,185-209,"All OA; Green, Published",Article,"Leifer, Ira; Lehr, William J.; Simecek-Beatty, Debra; Bradley, Eliza; Clark, Roger; Dennison, Philip; Hu, Yongxiang; Matheson, Scott; Jones, Cathleen E.; Holt, Benjamin; Reif, Molly; Roberts, Dar A.; Svejkovsky, Jan; Swayze, Gregg; Wozencraft, Jennifer","Leifer, Ira","Leifer, Ira (University of California, Santa Barbara); Lehr, William J. (); Simecek-Beatty, Debra (); Bradley, Eliza (University of California, Santa Barbara); Clark, Roger (United States Geological Survey); Dennison, Philip (University of Utah); Hu, Yongxiang (Langley Research Center); Matheson, Scott (University of Utah); Jones, Cathleen E. (Jet Propulsion Lab); Holt, Benjamin (Jet Propulsion Lab); Reif, Molly (); Roberts, Dar A. (University of California, Santa Barbara); Svejkovsky, Jan (); Swayze, Gregg (United States Geological Survey); Wozencraft, Jennifer ()",217,75,,51.04,http://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1344&context=usdeptcommercepub,https://app.dimensions.ai/details/publication/pub.1013463962,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
97,100,pub.1022904486,10.3390/rs4061820,,,Species-Level Differences in Hyperspectral Metrics among Tropical Rainforest Trees as Determined by a Tree-Based Classifier,Remote Sensing,,,2012-06-18,2012,4,6,1820-1855,All OA; Gold,Article,"Clark, Matthew L.; Roberts, Dar A.",,"Clark, Matthew L. (Sonoma State University); Roberts, Dar A. ()",77,37,,16.36,http://www.mdpi.com/2072-4292/4/6/1820/pdf,https://app.dimensions.ai/details/publication/pub.1022904486,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 02 Physical Sciences; 0203 Classical Physics; 04 Earth Sciences,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,02 Physical Sciences,0203 Classical Physics
98,200,pub.1050653012,10.1117/12.918958,,,Point source emissions mapping using the Airborne Visible/Infrared Imaging Spectrometer (AVIRIS),Proceedings of SPIE,"Algorithms and Technologies for Multispectral, Hyperspectral, and Ultraspectral Imagery XVIII",,2012-05-01,2012,8390,,839013-839013-9,Closed,Proceeding,"Thorpe, Andrew K.; Roberts, Dar A.; Dennison, Philip E.; Bradley, Eliza S.; Funk, Christopher C.",,"Thorpe, Andrew K. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara); Dennison, Philip E. (University of Utah); Bradley, Eliza S. (University of California, Santa Barbara); Funk, Christopher C. (University of California, Santa Barbara)",8,5,,,,https://app.dimensions.ai/details/publication/pub.1050653012,,,,,,
99,100,pub.1019652319,10.1016/j.rse.2011.07.021,,,Synergies between VSWIR and TIR data for the urban environment: An evaluation of the potential for the Hyperspectral Infrared Imager (HyspIRI) Decadal Survey mission,Remote Sensing of Environment,,,2012-02,2012,117,,83-101,Closed,Article,"Roberts, Dar A.; Quattrochi, Dale A.; Hulley, Glynn C.; Hook, Simon J.; Green, Robert O.","Roberts, Dar A.","Roberts, Dar A. (University of California, Santa Barbara); Quattrochi, Dale A. (Marshall Space Flight Center); Hulley, Glynn C. (Jet Propulsion Lab); Hook, Simon J. (Jet Propulsion Lab); Green, Robert O. (Jet Propulsion Lab)",142,39,,27.86,,https://app.dimensions.ai/details/publication/pub.1019652319,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
100,100,pub.1012263801,10.1177/1525822x11399704,,,Improving Household Surveys Through Computer-Assisted Data Collection,Field Methods,,,2012-02,2012,24,1,74-94,Closed,Article,"Caviglia-Harris, Jill; Hall, Simon; Mulllan, Katrina; Macintyre, Charlie; Bauch, Simone Carolina; Harris, Daniel; Sills, Erin; Roberts, Dar; Toomey, Michael; Cha, Hoon",,"Caviglia-Harris, Jill (Salisbury University); Hall, Simon (North Carolina State University); Mulllan, Katrina (North Carolina State University); Macintyre, Charlie (North Carolina State University); Bauch, Simone Carolina (Norwegian University of Life Sciences); Harris, Daniel (Salisbury University); Sills, Erin (North Carolina State University); Roberts, Dar (University of California, Santa Barbara); Toomey, Michael (University of California, Santa Barbara); Cha, Hoon (Salisbury University)",9,3,,5,,https://app.dimensions.ai/details/publication/pub.1012263801,16 Studies in Human Society; 1601 Anthropology,16 Studies in Human Society,1601 Anthropology,,,
101,100,pub.1031888243,10.1029/2011wr010391,,,"Remote sensing of suspended sediment concentration during turbid flood conditions on the Feather River, California—A modeling approach",Water Resources Research,,,2012-01,2012,48,1,,All OA; Gold,Article,"Kilham, Nina E.; Roberts, Dar; Singer, Michael B.",,"Kilham, Nina E. (University of California, Santa Barbara); Roberts, Dar (University of California, Santa Barbara); Singer, Michael B. (University of St Andrews; University of California, Santa Barbara)",19,5,,5.72,http://onlinelibrary.wiley.com/doi/10.1029/2011WR010391/pdf,https://app.dimensions.ai/details/publication/pub.1031888243,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
102,100,pub.1051682413,10.1007/s12145-011-0085-4,,,Google Earth and Google Fusion Tables in support of time-critical collaboration: Mapping the deepwater horizon oil spill with the AVIRIS airborne spectrometer,Earth Science Informatics,,,2011-12,2011,4,4,169-179,Closed,Article,"Bradley, Eliza S.; Roberts, Dar A.; Dennison, Philip E.; Green, Robert O.; Eastwood, Michael; Lundeen, Sarah R.; McCubbin, Ian B.; Leifer, Ira","Bradley, Eliza S.","Bradley, Eliza S. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara); Dennison, Philip E. (University of Utah); Green, Robert O. (Jet Propulsion Lab); Eastwood, Michael (Jet Propulsion Lab); Lundeen, Sarah R. (Jet Propulsion Lab); McCubbin, Ian B. (); Leifer, Ira (University of California, Santa Barbara)",14,1,,4.63,,https://app.dimensions.ai/details/publication/pub.1051682413,08 Information and Computing Sciences; 09 Engineering; 0806 Information Systems; 0909 Geomatic Engineering; 0803 Computer Software; 0801 Artificial Intelligence and Image Processing,08 Information and Computing Sciences,09 Engineering,0806 Information Systems,0909 Geomatic Engineering,0803 Computer Software
103,100,pub.1031226341,10.1016/j.rse.2011.06.008,,,Estimating life-form cover fractions in California sage scrub communities using multispectral remote sensing,Remote Sensing of Environment,,,2011-12,2011,115,12,3056-3068,Closed,Article,"Hamada, Yuki; Stow, Douglas A.; Roberts, Dar A.","Hamada, Yuki","Hamada, Yuki (Argonne National Laboratory; San Diego State University); Stow, Douglas A. (San Diego State University); Roberts, Dar A. (University of California, Santa Barbara)",23,8,,5.1,,https://app.dimensions.ai/details/publication/pub.1031226341,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
104,100,pub.1001684184,10.1016/j.rse.2011.07.015,,,Detection of subpixel treefall gaps with Landsat imagery in Central Amazon forests,Remote Sensing of Environment,,,2011-12,2011,115,12,3322-3328,Closed,Article,"Negrón-Juárez, Robinson I.; Chambers, Jeffrey Q.; Marra, Daniel M.; Ribeiro, Gabriel H.P.M.; Rifai, Sami W.; Higuchi, Niro; Roberts, Dar","Negrón-Juárez, Robinson I.","Negrón-Juárez, Robinson I. (Tulane University); Chambers, Jeffrey Q. (Tulane University; Lawrence Berkeley National Laboratory); Marra, Daniel M. (National Institute of Amazonian Research); Ribeiro, Gabriel H.P.M. (National Institute of Amazonian Research); Rifai, Sami W. (Tulane University); Higuchi, Niro (National Institute of Amazonian Research); Roberts, Dar (University of California, Santa Barbara)",30,6,,6.65,,https://app.dimensions.ai/details/publication/pub.1001684184,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
105,100,pub.1005558990,10.1016/j.rse.2010.08.027,,,Mapping biomass and stress in the Sierra Nevada using lidar and hyperspectral data fusion,Remote Sensing of Environment,,,2011-11,2011,115,11,2917-2930,"All OA; Green, Published",Article,"Swatantran, Anu; Dubayah, Ralph; Roberts, Dar; Hofton, Michelle; Blair, J. Bryan","Swatantran, Anu","Swatantran, Anu (); Dubayah, Ralph (); Roberts, Dar (University of California, Santa Barbara); Hofton, Michelle (); Blair, J. Bryan (Goddard Space Flight Center)",124,44,,27.49,http://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1092&context=nasapub,https://app.dimensions.ai/details/publication/pub.1005558990,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
106,100,pub.1002789159,10.1016/j.rse.2010.08.029,,,Estimation of tropical rain forest aboveground biomass with small-footprint lidar and hyperspectral sensors,Remote Sensing of Environment,,,2011-11,2011,115,11,2931-2942,Closed,Article,"Clark, Matthew L.; Roberts, Dar A.; Ewel, John J.; Clark, David B.","Clark, Matthew L.","Clark, Matthew L. (Sonoma State University); Roberts, Dar A. (University of California, Santa Barbara); Ewel, John J. (University of Florida); Clark, David B. (University of Missouri–St. Louis)",122,36,,20.24,,https://app.dimensions.ai/details/publication/pub.1002789159,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
